room,treatment,round,roundcomplete,player1action,player2action,player1jartype,player1bluecount,player2highbluecount,player2lowbluecount,player1earnings,player2earnings,player1name,player2name,player1_lastseen,player2_lastseen,player1_ready,player2_ready,drawn_ball,player1earnings_difference,player2earnings_difference,player1_quiz_finished,player2_quiz_finished,drawn_low,drawn_high,finish_code_player1,finish_code_player2
MKPgS,holistic,3,true,Offer,MixWithLowBlue,low_quality,65,42,3,532,540,5e2de92d8844873da01af947,5f3ac1732efa0a74f975b1a8,2021-06-18 15:14:03.738,2021-06-18 15:14:03.951,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e2de92d8844873da01af947EvR6S,5f3ac1732efa0a74f975b1a8HHZyk
kagqh,status_quo,10,true,Offer,MixWithHighBlue,high_quality,96,77,4,540,484,5c797d0cb5254b001690625d,5aa3609e6475f90001a04905,2021-06-18 15:19:39,2021-06-18 15:19:36.135,false,false,blue ball,8,24,true,true,red,blue,5c797d0cb5254b001690625dsmMWP,5aa3609e6475f90001a04905EoMpu
gnDK5,holistic,1,true,Offer,MixWithLowBlue,low_quality,69,82,21,508,510,5ee232f2b970662cfa352567,5f4d07b4fae27694de8f5af1,2021-06-18 15:27:06.704,2021-06-18 15:27:07.38,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ee232f2b970662cfa352567fSXEw,5f4d07b4fae27694de8f5af1ZEQWH
2m4sH,holistic,3,true,Offer,MixWithLowBlue,low_quality,76,96,6,524,530,5ec5da54eb1e2b6536710787,5cc7c1977adede001824ad6e,2021-06-18 15:13:20.626,2021-06-18 15:13:21.454,true,true,2 blue balls,16,20,true,true,blue,blue,5ec5da54eb1e2b6536710787A6ztH,5cc7c1977adede001824ad6e5RTRU
R4ZDQ,holistic,3,true,NoOffer,NA,high_quality,96,84,52,548,560,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:26:52.936,2021-06-18 15:26:33.803,true,true,2 blue balls,16,20,true,true,blue,blue,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
R4ZDQ,holistic,2,true,Offer,MixWithLowBlue,high_quality,82,64,48,532,540,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:26:36.748,2021-06-18 15:26:15.774,true,true,2 blue balls,16,20,true,true,blue,blue,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
2m4sH,holistic,9,true,Offer,MixWithLowBlue,high_quality,99,49,11,596,620,5ec5da54eb1e2b6536710787,5cc7c1977adede001824ad6e,2021-06-18 15:14:58.734,2021-06-18 15:14:58.847,true,true,2 blue balls,16,20,true,true,blue,blue,5ec5da54eb1e2b6536710787A6ztH,5cc7c1977adede001824ad6e5RTRU
JjZUS,holistic,8,true,NoOffer,NA,high_quality,98,64,29,572,590,56021163e372c00011bd426d,5c55fec09fcbc40001dc50b5,2021-06-18 15:18:18.508,2021-06-18 15:18:18.714,true,true,1 blue and 1 red,8,10,true,true,red,blue,56021163e372c00011bd426dQdIkU,5c55fec09fcbc40001dc50b5rY2iG
4nWRy,holistic,6,true,Offer,MixWithLowBlue,high_quality,89,46,14,548,560,5f2c30b1d689ae0a4e09b401,559b1e92fdf99b426abb6227,2021-06-18 15:19:08.637,2021-06-18 15:19:08.846,true,true,1 blue and 1 red,8,10,true,true,blue,red,5f2c30b1d689ae0a4e09b401TeTFg,559b1e92fdf99b426abb6227ICfhD
BlrBQ,status_quo,10,,NoOffer,,low_quality,74,53,16,540,412,5e14d563c4e155ae93907ae1,5dcf6d762e4a050ac2cba07d,2021-06-23 12:53:57.039,2021-06-18 15:31:41.529,false,false,,,,true,true,,,5e14d563c4e155ae93907ae1vUo9d,5dcf6d762e4a050ac2cba07dJid10
JjZUS,holistic,6,true,Offer,MixWithLowBlue,low_quality,12,66,4,556,570,56021163e372c00011bd426d,5c55fec09fcbc40001dc50b5,2021-06-18 15:17:32.327,2021-06-18 15:17:32.46,true,true,1 blue and 1 red,8,10,true,true,red,blue,56021163e372c00011bd426dQdIkU,5c55fec09fcbc40001dc50b5rY2iG
4nWRy,holistic,9,true,Offer,RejectOffer,low_quality,40,99,50,572,590,5f2c30b1d689ae0a4e09b401,559b1e92fdf99b426abb6227,2021-06-18 15:21:54.893,2021-06-18 15:21:55.031,true,true,1 blue and 1 red,8,10,true,true,red,blue,5f2c30b1d689ae0a4e09b401TeTFg,559b1e92fdf99b426abb6227ICfhD
d622e,status_quo,5,true,Offer,MixWithHighBlue,high_quality,93,57,16,532,596,5c9527e29e4f7400011e1571,5fc2a0d49893540008bd113f,2021-06-18 15:24:39.427,2021-06-18 15:24:39.381,true,true,blue ball,8,24,true,true,red,blue,5c9527e29e4f7400011e1571l34cx,5fc2a0d49893540008bd113fuohkL
d622e,status_quo,1,true,Offer,MixWithHighBlue,low_quality,37,89,11,508,524,5c9527e29e4f7400011e1571,5fc2a0d49893540008bd113f,2021-06-18 15:22:48.327,2021-06-18 15:22:48.766,true,true,blue ball,8,24,true,true,blue,blue,5c9527e29e4f7400011e1571l34cx,5fc2a0d49893540008bd113fuohkL
d622e,status_quo,3,true,NoOffer,NA,low_quality,5,56,30,516,548,5c9527e29e4f7400011e1571,5fc2a0d49893540008bd113f,2021-06-18 15:23:57.417,2021-06-18 15:23:58.161,true,true,NA,0,0,true,true,red,blue,5c9527e29e4f7400011e1571l34cx,5fc2a0d49893540008bd113fuohkL
ARnB5,status_quo,1,true,Offer,MixWithHighBlue,high_quality,81,42,52,508,524,5f6f738fef894f0dbf9839f8,5f0550bf5819b18476ee8343,2021-06-18 15:26:52.765,2021-06-18 15:26:53.498,true,true,blue ball,8,24,true,true,blue,blue,5f6f738fef894f0dbf9839f8zjwqg,5f0550bf5819b18476ee83438AtFN
nSIdv,status_quo,2,true,Offer,RejectOffer,low_quality,34,81,29,484,524,588e3172bc9f190001487eb8,55a43cf3fdf99b02ff6cb0b4,2021-06-18 15:24:56.25,2021-06-18 15:24:56.757,true,true,NA,-24,0,true,true,blue,blue,588e3172bc9f190001487eb8ZSCtt,55a43cf3fdf99b02ff6cb0b4pu0ze
hfcwd,status_quo,1,,,,low_quality,59,66,43,500,500,,5c6c90bcf4dc2c0001e8d6d1,,2021-06-25 04:40:41.207,false,false,,,,false,false,,,,5c6c90bcf4dc2c0001e8d6d1TQxWA
d622e,status_quo,7,true,Offer,MixWithLowBlue,high_quality,88,58,54,548,540,5c9527e29e4f7400011e1571,5fc2a0d49893540008bd113f,2021-06-18 15:25:25.504,2021-06-18 15:25:25.656,true,true,blue ball,8,24,true,true,blue,red,5c9527e29e4f7400011e1571l34cx,5fc2a0d49893540008bd113fuohkL
BlrBQ,status_quo,1,true,Offer,MixWithHighBlue,high_quality,81,43,31,508,420,5e14d563c4e155ae93907ae1,5dcf6d762e4a050ac2cba07d,2021-06-18 15:26:52.276,2021-06-18 15:26:52.233,true,true,red ball,8,-80,true,true,blue,red,5e14d563c4e155ae93907ae1vUo9d,5dcf6d762e4a050ac2cba07dJid10
R4ZDQ,holistic,1,true,NoOffer,NA,low_quality,12,81,42,516,520,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:26:13.662,2021-06-18 15:25:52.745,true,true,2 blue balls,16,20,true,true,blue,blue,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
ZH3fU,holistic,3,true,Offer,MixWithHighBlue,high_quality,91,54,25,540,550,5ec75df0d799ae1c11a8115c,5bd0e5e89afb5b00015b816a,2021-06-25 05:32:59.895,2021-06-25 05:33:00.579,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ec75df0d799ae1c11a8115cF0dhS,5bd0e5e89afb5b00015b816aSQA3N
BwzLU,holistic,5,true,Offer,MixWithLowBlue,high_quality,87,44,40,564,580,5d38dd61cd5594000137c4be,5ec75df0d799ae1c11a8115c,2021-06-18 15:26:19.919,2021-06-18 15:26:19.806,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d38dd61cd5594000137c4belQTBc,5ec75df0d799ae1c11a8115c0vKra
ZH3fU,holistic,9,true,Offer,MixWithHighBlue,low_quality,82,70,53,596,620,5ec75df0d799ae1c11a8115c,5bd0e5e89afb5b00015b816a,2021-06-25 05:37:58.4,2021-06-25 05:37:58.695,true,true,1 blue and 1 red,8,10,true,true,blue,red,5ec75df0d799ae1c11a8115cF0dhS,5bd0e5e89afb5b00015b816aSQA3N
7LW4g,status_quo,1,,,,high_quality,43,73,20,500,500,,5bdd368719b9ba000157fb12,,2021-07-06 22:01:12.452,false,false,,,,false,false,,,,5bdd368719b9ba000157fb12RJCC0
JjZUS,holistic,7,true,Offer,RejectOffer,low_quality,11,98,30,564,580,56021163e372c00011bd426d,5c55fec09fcbc40001dc50b5,2021-06-18 15:17:52.394,2021-06-18 15:17:52.549,true,true,1 blue and 1 red,8,10,true,true,red,blue,56021163e372c00011bd426dQdIkU,5c55fec09fcbc40001dc50b5rY2iG
ARnB5,status_quo,5,true,NoOffer,NA,low_quality,55,43,25,516,444,5f6f738fef894f0dbf9839f8,5f0550bf5819b18476ee8343,2021-06-18 15:29:04.061,2021-06-18 15:29:04.303,true,true,NA,0,0,true,true,red,blue,5f6f738fef894f0dbf9839f8zjwqg,5f0550bf5819b18476ee83438AtFN
QHcMx,holistic,1,true,NoOffer,NA,low_quality,38,68,11,508,510,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:25:29.734,2021-06-18 15:25:29.79,true,true,1 blue and 1 red,8,10,true,true,blue,red,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
2m4sH,holistic,10,true,NoOffer,NA,low_quality,6,72,53,596,620,5ec5da54eb1e2b6536710787,5cc7c1977adede001824ad6e,2021-06-18 15:15:15.899,2021-06-18 15:15:11.891,false,false,2 red balls,0,0,true,true,red,red,5ec5da54eb1e2b6536710787A6ztH,5cc7c1977adede001824ad6e5RTRU
2m4sH,holistic,4,true,NoOffer,NA,low_quality,74,96,27,532,540,5ec5da54eb1e2b6536710787,5cc7c1977adede001824ad6e,2021-06-18 15:13:35.927,2021-06-18 15:13:36.515,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ec5da54eb1e2b6536710787A6ztH,5cc7c1977adede001824ad6e5RTRU
QHcMx,holistic,8,true,NoOffer,NA,low_quality,30,40,5,564,580,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:28:19.917,2021-06-18 15:28:20.686,true,true,2 red balls,0,0,true,true,red,red,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
QHcMx,holistic,2,true,NoOffer,NA,low_quality,63,57,54,524,530,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:25:53.78,2021-06-18 15:25:53.923,true,true,2 blue balls,16,20,true,true,blue,blue,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
byL7h,holistic,1,,,,high_quality,93,71,60,500,500,testing1,testing2,2021-06-24 06:06:39.236,2021-06-24 06:06:34.11,false,false,,,,false,true,,,testing1ORQHO,testing2Fh1hx
JjZUS,holistic,9,true,Offer,MixWithLowBlue,low_quality,69,49,4,572,590,56021163e372c00011bd426d,5c55fec09fcbc40001dc50b5,2021-06-18 15:18:38.555,2021-06-18 15:18:38.858,true,true,2 red balls,0,0,true,true,red,red,56021163e372c00011bd426dQdIkU,5c55fec09fcbc40001dc50b5rY2iG
d622e,status_quo,2,true,Offer,MixWithHighBlue,high_quality,83,70,57,516,548,5c9527e29e4f7400011e1571,5fc2a0d49893540008bd113f,2021-06-18 15:23:33.373,2021-06-18 15:23:34.042,true,true,blue ball,8,24,true,true,blue,blue,5c9527e29e4f7400011e1571l34cx,5fc2a0d49893540008bd113fuohkL
BwzLU,holistic,7,true,Offer,MixWithLowBlue,low_quality,27,76,23,564,580,5d38dd61cd5594000137c4be,5ec75df0d799ae1c11a8115c,2021-06-18 15:27:05.999,2021-06-18 15:27:05.799,true,true,2 red balls,0,0,true,true,red,red,5d38dd61cd5594000137c4belQTBc,5ec75df0d799ae1c11a8115c0vKra
6mDFQ,status_quo,1,,,,high_quality,82,89,54,500,500,5debccb0389fde2b5e13fcea,5d38dd61cd5594000137c4be,2021-06-18 15:31:41.356,2021-06-18 15:31:42.026,false,false,,,,false,true,,,5debccb0389fde2b5e13fcea9CfAF,5d38dd61cd5594000137c4beN6FZB
BwzLU,holistic,6,true,Offer,MixWithLowBlue,low_quality,76,63,42,564,580,5d38dd61cd5594000137c4be,5ec75df0d799ae1c11a8115c,2021-06-18 15:26:43.879,2021-06-18 15:26:43.726,true,true,2 red balls,0,0,true,true,red,red,5d38dd61cd5594000137c4belQTBc,5ec75df0d799ae1c11a8115c0vKra
MKPgS,holistic,6,true,Offer,MixWithLowBlue,high_quality,88,86,13,556,570,5e2de92d8844873da01af947,5f3ac1732efa0a74f975b1a8,2021-06-18 15:15:25.922,2021-06-18 15:15:26.448,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e2de92d8844873da01af947EvR6S,5f3ac1732efa0a74f975b1a8HHZyk
E3Twy,holistic,1,,,,high_quality,85,41,51,500,500,5e837e917441520b9c662931,5d1636739bc2590001d92557,2021-06-18 15:29:43.316,2021-06-18 15:24:47.459,false,false,,,,false,false,,,5e837e917441520b9c662931DZYeb,5d1636739bc2590001d92557nNGev
kagqh,status_quo,5,true,Offer,MixWithHighBlue,high_quality,98,43,7,532,492,5c797d0cb5254b001690625d,5aa3609e6475f90001a04905,2021-06-18 15:15:36.593,2021-06-18 15:15:37.106,true,true,blue ball,8,24,true,true,red,blue,5c797d0cb5254b001690625dsmMWP,5aa3609e6475f90001a04905EoMpu
ZH3fU,holistic,4,true,Offer,MixWithHighBlue,high_quality,95,49,40,548,560,5ec75df0d799ae1c11a8115c,5bd0e5e89afb5b00015b816a,2021-06-25 05:33:35.879,2021-06-25 05:33:35.693,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ec75df0d799ae1c11a8115cF0dhS,5bd0e5e89afb5b00015b816aSQA3N
zNUNI,holistic,1,,,,low_quality,43,45,21,500,500,,57dd1a741334540001170404,,,false,false,,,,false,false,,,,57dd1a741334540001170404GkfmI
pm4m8,holistic,1,,,,low_quality,75,63,22,500,500,5d5472ab93d6940001c3c35d,5c6c90bcf4dc2c0001e8d6d1,2021-06-25 04:48:26.571,2021-06-25 04:57:18.816,false,false,,,,true,false,,,5d5472ab93d6940001c3c35dwY4EO,5c6c90bcf4dc2c0001e8d6d1YVUIQ
ksYtr,status_quo,1,,,,low_quality,15,50,9,500,500,5dd32014b51b3e33ec0d07cc,5e28e8730fd86a0a19e084cd,2021-06-18 15:27:36.732,2021-06-18 15:31:41.166,false,false,,,,false,true,,,5dd32014b51b3e33ec0d07ccm2wMD,5e28e8730fd86a0a19e084cd6PQSO
nSIdv,status_quo,4,true,NoOffer,NA,low_quality,2,62,9,484,524,588e3172bc9f190001487eb8,55a43cf3fdf99b02ff6cb0b4,2021-06-18 15:25:49.443,2021-06-18 15:25:50.124,true,true,NA,0,0,true,true,red,blue,588e3172bc9f190001487eb8ZSCtt,55a43cf3fdf99b02ff6cb0b4pu0ze
gnDK5,holistic,2,true,Offer,MixWithLowBlue,low_quality,56,96,24,516,520,5ee232f2b970662cfa352567,5f4d07b4fae27694de8f5af1,2021-06-18 15:27:42.809,2021-06-18 15:27:43.502,true,true,1 blue and 1 red,8,10,true,true,red,blue,5ee232f2b970662cfa352567fSXEw,5f4d07b4fae27694de8f5af1ZEQWH
N51X4,holistic,1,,,,low_quality,47,60,53,500,500,5ed559e5afbd830e2117ed55,5dd5bc3bd5cef8000b9861d5,2021-06-18 15:31:41.71,2021-06-18 15:31:17.329,false,false,,,,true,false,,,5ed559e5afbd830e2117ed55kI8tH,5dd5bc3bd5cef8000b9861d550X4y
ZH3fU,holistic,10,true,Offer,MixWithLowBlue,low_quality,68,53,42,612,640,5ec75df0d799ae1c11a8115c,5bd0e5e89afb5b00015b816a,2021-06-25 05:39:15.513,2021-06-25 05:38:24.024,false,false,2 blue balls,16,20,true,true,blue,blue,5ec75df0d799ae1c11a8115cF0dhS,5bd0e5e89afb5b00015b816aSQA3N
lpsrG,status_quo,1,,,,high_quality,96,69,28,500,500,,test_ID,,,false,false,,,,false,false,,,,test_IDXYv6c
feIdE,holistic,4,true,NoOffer,NA,low_quality,77,63,38,548,560,5669e9917da0350005b39c8a,5ad9cc7ddfcfcb0001e667f3,2021-06-25 06:24:58.968,2021-06-25 06:24:59.102,true,true,2 blue balls,16,20,true,true,blue,blue,5669e9917da0350005b39c8atGInW,5ad9cc7ddfcfcb0001e667f3bYbo0
FPmSo,holistic,1,,,,low_quality,52,40,40,500,500,59f224ce40333e00017edfe8,,2021-06-25 06:17:12.625,,false,false,,,,false,false,,,59f224ce40333e00017edfe8ymWFJ,
oh2Yf,holistic,1,,,,high_quality,80,74,3,500,500,5f8c8f0720fed940a6472d4a,5bf311373a5bf00001401f64,,2021-06-18 15:31:41.797,false,false,,,,false,true,,,5f8c8f0720fed940a6472d4aeglcQ,5bf311373a5bf00001401f646HSAm
icVKT,holistic,1,true,Offer,MixWithLowBlue,high_quality,100,43,50,516,520,5d79375d794d900017671c07,5cb9bc10e50fe5001746c43b,2021-06-25 13:42:53.289,2021-06-25 13:42:53.945,true,true,2 blue balls,16,20,true,true,blue,blue,5d79375d794d900017671c07u0JkC,5cb9bc10e50fe5001746c43bt8qDb
icVKT,holistic,3,true,Offer,MixWithHighBlue,high_quality,97,59,35,532,540,5d79375d794d900017671c07,5cb9bc10e50fe5001746c43b,2021-06-25 13:44:07.756,2021-06-25 13:44:08.015,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d79375d794d900017671c07u0JkC,5cb9bc10e50fe5001746c43bt8qDb
sxxBH,holistic,1,,,,low_quality,87,48,43,500,500,test_ID,5e6fd3293c76d25a3ca8b384,2021-06-25 13:47:35.79,2021-06-25 15:36:16.004,false,false,,,,false,true,,,test_IDV0uVU,5e6fd3293c76d25a3ca8b384zjOew
ym85h,holistic,4,true,Offer,MixWithLowBlue,high_quality,81,68,7,548,560,5b66ce776f0d0400010d678d,,2021-07-14 16:11:24.249,2021-07-14 16:11:24.169,true,true,2 blue balls,16,20,true,true,blue,blue,5b66ce776f0d0400010d678dd2Ucy,
cirQK,holistic,1,,,,low_quality,66,74,60,500,500,5f2b449a4aaecd58aefc2d1e,5f7dd6ed4303f7000814dd3b,2021-06-18 15:31:42.077,2021-06-18 15:31:37.857,false,false,,,,false,true,,,5f2b449a4aaecd58aefc2d1eNHcOB,5f7dd6ed4303f7000814dd3bD9Z03
ARnB5,status_quo,2,true,NoOffer,NA,low_quality,30,90,9,508,524,5f6f738fef894f0dbf9839f8,5f0550bf5819b18476ee8343,2021-06-18 15:27:37.18,2021-06-18 15:27:37.818,true,true,NA,0,0,true,true,red,blue,5f6f738fef894f0dbf9839f8zjwqg,5f0550bf5819b18476ee83438AtFN
ZH3fU,holistic,5,true,Offer,RejectOffer,low_quality,55,66,28,564,580,5ec75df0d799ae1c11a8115c,5bd0e5e89afb5b00015b816a,2021-06-25 05:34:39.658,2021-06-25 05:34:39.928,true,true,2 blue balls,16,20,true,true,blue,blue,5ec75df0d799ae1c11a8115cF0dhS,5bd0e5e89afb5b00015b816aSQA3N
feIdE,holistic,1,true,NoOffer,NA,low_quality,56,77,50,516,520,5669e9917da0350005b39c8a,5ad9cc7ddfcfcb0001e667f3,2021-06-25 06:23:28.114,2021-06-25 06:23:27.986,true,true,2 blue balls,16,20,true,true,blue,blue,5669e9917da0350005b39c8atGInW,5ad9cc7ddfcfcb0001e667f3bYbo0
QvS16,holistic,1,,,,high_quality,91,70,47,500,500,5e59feea5bb31220840c12c6,test_ID,2021-06-25 13:39:23.725,2021-06-25 13:33:16.857,false,false,,,,true,false,,,5e59feea5bb31220840c12c6pRyUa,test_ID6WuKG
R4ZDQ,holistic,4,true,NoOffer,NA,high_quality,80,85,53,556,570,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:26:50.635,2021-06-18 15:26:45.821,true,true,1 blue and 1 red,8,10,true,true,red,blue,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
BlrBQ,status_quo,2,true,NoOffer,NA,low_quality,37,47,30,508,420,5e14d563c4e155ae93907ae1,5dcf6d762e4a050ac2cba07d,2021-06-18 15:27:17.304,2021-06-18 15:27:17.66,true,true,NA,0,0,true,true,red,red,5e14d563c4e155ae93907ae1vUo9d,5dcf6d762e4a050ac2cba07dJid10
QHcMx,holistic,5,true,NoOffer,NA,low_quality,1,98,42,548,560,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:26:55.83,2021-06-18 15:26:56.249,true,true,1 blue and 1 red,8,10,true,true,red,blue,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
feIdE,holistic,5,true,NoOffer,NA,high_quality,97,75,52,564,580,5669e9917da0350005b39c8a,5ad9cc7ddfcfcb0001e667f3,2021-06-25 06:25:26.145,2021-06-25 06:25:26.135,true,true,2 blue balls,16,20,true,true,blue,blue,5669e9917da0350005b39c8atGInW,5ad9cc7ddfcfcb0001e667f3bYbo0
oRKSQ,status_quo,1,true,Offer,MixWithHighBlue,high_quality,95,78,32,508,420,5c6c90bcf4dc2c0001e8d6d1,59d662aa0c0c7100015b9af6,2021-06-25 06:09:20.193,2021-06-25 06:09:20.743,true,true,red ball,8,-80,true,true,blue,red,5c6c90bcf4dc2c0001e8d6d1TI7NO,59d662aa0c0c7100015b9af6t5idt
nSIdv,status_quo,7,true,NoOffer,NA,low_quality,70,74,24,500,572,588e3172bc9f190001487eb8,55a43cf3fdf99b02ff6cb0b4,2021-06-18 15:27:01.565,2021-06-18 15:27:01.587,true,true,NA,0,0,true,true,red,blue,588e3172bc9f190001487eb8ZSCtt,55a43cf3fdf99b02ff6cb0b4pu0ze
nSIdv,status_quo,6,true,Offer,MixWithHighBlue,high_quality,89,90,21,500,572,588e3172bc9f190001487eb8,55a43cf3fdf99b02ff6cb0b4,2021-06-18 15:26:41.517,2021-06-18 15:26:41.434,true,true,blue ball,8,24,true,true,blue,blue,588e3172bc9f190001487eb8ZSCtt,55a43cf3fdf99b02ff6cb0b4pu0ze
QHcMx,holistic,4,true,NoOffer,NA,low_quality,59,53,37,540,550,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:26:39.807,2021-06-18 15:26:40.177,true,true,1 blue and 1 red,8,10,true,true,red,blue,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
QHcMx,holistic,6,true,NoOffer,NA,low_quality,37,55,51,548,560,5f09f9a38bf3690ea1c20c96,5a8c2da3eea3d300016ea27c,2021-06-18 15:27:24.838,2021-06-18 15:27:25.424,true,true,2 red balls,0,0,true,true,red,red,5f09f9a38bf3690ea1c20c9651X0p,5a8c2da3eea3d300016ea27crq8TO
R4ZDQ,holistic,5,true,NoOffer,NA,low_quality,13,59,39,556,570,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:27:01.594,2021-06-18 15:27:00.826,true,true,2 red balls,0,0,true,true,red,red,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
R4ZDQ,holistic,6,true,Offer,RejectOffer,low_quality,64,79,57,564,580,5e6989bc651f7d241449fccf,5d851419d126db0001cf0396,2021-06-18 15:27:20.14,2021-06-18 15:27:16.855,true,true,1 blue and 1 red,8,10,true,true,blue,red,5e6989bc651f7d241449fccfAO6Qn,5d851419d126db0001cf0396RVZQc
uE4P3,status_quo,5,true,Offer,MixWithHighBlue,high_quality,95,64,50,500,468,,5f0d6c9bb43cfb0182a9d464,2021-06-25 13:44:31.905,2021-06-25 13:44:36.604,true,true,red ball,8,-80,true,true,blue,red,,5f0d6c9bb43cfb0182a9d4642b3kf
E5iSo,holistic,1,,Offer,,high_quality,99,66,23,500,500,test_ID2,test_ID,2021-06-24 13:37:45.567,2021-06-24 13:37:49.032,false,false,,,,true,true,,,test_ID2unP27,test_IDQW9DF
ohPdc,status_quo,1,,,,low_quality,6,47,4,500,500,5c509cad3e4c8400010ac228,5cb9ca6814b3cb0017e4f7dd,2021-06-18 15:31:05.037,2021-06-18 15:31:41.65,false,false,,,,false,true,,,5c509cad3e4c8400010ac228g2zCF,5cb9ca6814b3cb0017e4f7dd5VwFe
VCQi6,status_quo,1,,Offer,,low_quality,60,49,50,500,500,5c6ae4c31b9d0e000190bacc,5d8a4a5b57f2f50001906436,2021-06-18 15:30:31.788,2021-06-18 15:31:42.075,false,false,,,,true,true,,,5c6ae4c31b9d0e000190baccARlxZ,5d8a4a5b57f2f50001906436i6L26
uE4P3,status_quo,3,true,Offer,RejectOffer,high_quality,94,46,33,484,524,,5f0d6c9bb43cfb0182a9d464,2021-06-25 13:44:06.865,2021-06-25 13:44:11.441,true,true,NA,-24,0,true,true,red,red,,5f0d6c9bb43cfb0182a9d4642b3kf
q3xIE,status_quo,1,,,,high_quality,91,76,56,500,500,,5dd3285739bca132e4786d37,,2021-06-25 04:56:21.963,false,false,,,,false,false,,,,5dd3285739bca132e4786d37wt4p6
uE4P3,status_quo,9,true,Offer,MixWithHighBlue,low_quality,61,57,48,524,540,,5f0d6c9bb43cfb0182a9d464,2021-06-25 13:45:22.146,2021-06-25 13:45:22.566,true,true,blue ball,8,24,true,true,red,blue,,5f0d6c9bb43cfb0182a9d4642b3kf
uE4P3,status_quo,3,true,Offer,RejectOffer,low_quality,61,41,49,484,524,,5f0d6c9bb43cfb0182a9d464,2021-06-25 13:44:06.865,2021-06-25 13:44:11.441,true,true,NA,-24,0,true,true,red,red,,5f0d6c9bb43cfb0182a9d4642b3kf
uE4P3,status_quo,4,true,NoOffer,NA,high_quality,94,43,52,484,524,,5f0d6c9bb43cfb0182a9d464,2021-06-25 13:44:16.879,2021-06-25 13:44:21.508,true,true,NA,0,0,true,true,red,blue,,5f0d6c9bb43cfb0182a9d4642b3kf
R0K3r,status_quo,8,true,NoOffer,NA,low_quality,85,60,34,540,308,54847f1cfdf99b07b28f22f9,5f690f742f60ad0e80c1c605,2021-06-25 15:26:40.56,2021-06-25 15:26:40.762,true,true,NA,0,0,true,true,blue,blue,54847f1cfdf99b07b28f22f9HJAfv,5f690f742f60ad0e80c1c6057jGsQ
icVKT,holistic,6,true,NoOffer,NA,low_quality,76,72,43,564,580,5d79375d794d900017671c07,5cb9bc10e50fe5001746c43b,2021-06-25 13:45:38.297,2021-06-25 13:45:38.099,true,true,2 blue balls,16,20,true,true,blue,blue,5d79375d794d900017671c07u0JkC,5cb9bc10e50fe5001746c43bt8qDb
icVKT,holistic,7,true,Offer,MixWithHighBlue,high_quality,91,74,47,572,590,5d79375d794d900017671c07,5cb9bc10e50fe5001746c43b,2021-06-25 13:46:13.545,2021-06-25 13:46:14.237,true,true,1 blue and 1 red,8,10,true,true,red,blue,5d79375d794d900017671c07u0JkC,5cb9bc10e50fe5001746c43bt8qDb
icVKT,holistic,10,true,Offer,MixWithHighBlue,low_quality,68,47,53,588,610,5d79375d794d900017671c07,5cb9bc10e50fe5001746c43b,2021-06-25 13:47:12.846,2021-06-25 13:47:14.253,false,false,1 blue and 1 red,8,10,true,true,red,blue,5d79375d794d900017671c07u0JkC,5cb9bc10e50fe5001746c43bt8qDb
